chr	start	end
chr4	24610000	24620000
chr4	24620000	24630000
chr4	24670000	24680000
chr4	24680000	24690000
chr4	24690000	24700000
chr4	24700000	24710000
chr4	24710000	24720000
chr4	24770000	24780000
chr4	24780000	24790000
chr4	24790000	24800000
chr4	24900000	24910000
chr4	25640000	25650000
chr4	26030000	26040000
chr4	26690000	26700000
chr4	26690000	26700000
chr4	26700000	26710000
chr4	26710000	26720000
chr4	26900000	26910000
chr4	26910000	26920000
chr4	27660000	27670000
chr4	28030000	28040000
chr4	28040000	28050000
chr4	28370000	28380000
chr4	28470000	28480000
chr4	28480000	28490000
chr4	28490000	28500000
chr4	28500000	28510000
chr4	28530000	28540000
chr4	28540000	28550000
chr4	28550000	28560000
chr4	28560000	28570000
chr4	28570000	28580000
chr4	28580000	28590000
chr4	28720000	28730000
chr4	28730000	28740000
chr4	28740000	28750000
chr4	28750000	28760000
chr4	28760000	28770000
chr4	28840000	28850000
chr4	28850000	28860000
chr4	28860000	28870000
chr4	28870000	28880000
chr4	28880000	28890000
chr4	28890000	28900000
chr4	29130000	29140000
chr4	29220000	29230000
chr4	29230000	29240000
chr4	29240000	29250000
chr4	29460000	29470000
chr4	29470000	29480000
chr4	29480000	29490000
chr4	29490000	29500000
chr4	29500000	29510000
chr4	29520000	29530000
chr4	29920000	29930000
chr4	29930000	29940000
chr4	29950000	29960000
chr4	30010000	30020000
chr4	30320000	30330000
chr4	30440000	30450000
chr4	30450000	30460000
chr4	30460000	30470000
chr4	30510000	30520000
chr4	30520000	30530000
chr4	30560000	30570000
chr4	30750000	30760000
chr4	30800000	30810000
chr4	30860000	30870000
chr4	30870000	30880000
chr4	30880000	30890000
chr4	30910000	30920000
chr4	31120000	31130000
chr4	31300000	31310000
chr4	31310000	31320000
chr4	31340000	31350000
chr4	31370000	31380000
chr4	31390000	31400000
chr4	31400000	31410000
chr4	31410000	31420000
chr4	31440000	31450000
chr4	31450000	31460000
chr4	31760000	31770000
chr4	31770000	31780000
chr4	31780000	31790000
chr4	31790000	31800000
chr4	31850000	31860000
chr4	31950000	31960000
chr4	32400000	32410000
chr4	32410000	32420000
chr4	32420000	32430000
chr4	32430000	32440000
chr4	32440000	32450000
chr4	32450000	32460000
chr4	32510000	32520000
chr4	32520000	32530000
chr4	32530000	32540000
chr4	32550000	32560000
chr4	32710000	32720000
chr4	32730000	32740000
chr4	32900000	32910000
chr4	32910000	32920000
chr4	32940000	32950000
chr4	32950000	32960000
chr4	32960000	32970000
chr4	32970000	32980000
chr4	32980000	32990000
chr4	32990000	33000000
chr4	33000000	33010000
chr4	33300000	33310000
chr4	33320000	33330000
chr4	33340000	33350000
chr4	33650000	33660000
chr4	33660000	33670000
chr4	33840000	33850000
chr4	33860000	33870000
chr4	34130000	34140000
chr4	34140000	34150000
chr4	34220000	34230000
chr4	34230000	34240000
chr4	34570000	34580000
chr4	34580000	34590000
chr4	35230000	35240000
chr4	35380000	35390000
chr4	35490000	35500000
chr4	35600000	35610000
chr4	35610000	35620000
chr4	35800000	35810000
chr4	35860000	35870000
chr4	35870000	35880000
chr4	35880000	35890000
chr4	35970000	35980000
chr4	36040000	36050000
chr4	36050000	36060000
chr4	36060000	36070000
chr4	36340000	36350000
chr4	36440000	36450000
chr4	36520000	36530000
chr4	36530000	36540000
chr4	36540000	36550000
chr4	36550000	36560000
chr4	36560000	36570000
chr4	36570000	36580000
chr4	36580000	36590000
chr4	36590000	36600000
chr4	36610000	36620000
chr4	36680000	36690000
chr4	36820000	36830000
chr4	36980000	36990000
chr4	36990000	37000000
chr4	37000000	37010000
chr4	37150000	37160000
chr4	37160000	37170000
chr4	37170000	37180000
chr4	37330000	37340000
chr4	38140000	38150000
chr4	38150000	38160000
chr4	38160000	38170000
chr4	38180000	38190000
chr4	38220000	38230000
chr4	38230000	38240000
chr4	38240000	38250000
chr4	38240000	38250000
chr4	38250000	38260000
chr4	38270000	38280000
chr4	38280000	38290000
chr4	38290000	38300000
chr4	38300000	38310000
chr4	38310000	38320000
chr4	38320000	38330000
chr4	38330000	38340000
chr4	38340000	38350000
chr4	38350000	38360000
chr4	38390000	38400000
chr4	38400000	38410000
chr4	38410000	38420000
chr4	38430000	38440000
chr4	38440000	38450000
chr4	38450000	38460000
chr4	38480000	38490000
chr4	38500000	38510000
chr4	38750000	38760000
chr4	38970000	38980000
chr4	38980000	38990000
chr4	38990000	39000000
chr4	39120000	39130000
chr4	39130000	39140000
chr4	39140000	39150000
chr4	39150000	39160000
chr4	39160000	39170000
chr4	39230000	39240000
chr4	39240000	39250000
chr4	39250000	39260000
chr4	40230000	40240000
chr4	40240000	40250000
chr4	41020000	41030000
chr4	41110000	41120000
chr4	41120000	41130000
chr4	41240000	41250000
chr4	41250000	41260000
chr4	41310000	41320000
chr4	41340000	41350000
chr4	41410000	41420000
chr4	41420000	41430000
chr4	41430000	41440000
chr4	41440000	41450000
chr4	41450000	41460000
chr4	41460000	41470000
chr4	41550000	41560000
chr4	41570000	41580000
chr4	41650000	41660000
chr4	41660000	41670000
chr4	41670000	41680000
chr4	41870000	41880000
chr4	42030000	42040000
chr4	42040000	42050000
chr4	42530000	42540000
chr4	42540000	42550000
chr4	42680000	42690000
chr4	42690000	42700000
chr4	42740000	42750000
chr4	42920000	42930000
chr4	42930000	42940000
chr4	43040000	43050000
chr4	43050000	43060000
chr4	43070000	43080000
chr4	43090000	43100000
chr4	43100000	43110000
chr4	43110000	43120000
chr4	43120000	43130000
chr4	43130000	43140000
chr4	43140000	43150000
chr4	43150000	43160000
chr4	43160000	43170000
chr4	43170000	43180000
chr4	43180000	43190000
chr4	43190000	43200000
chr4	43300000	43310000
chr4	43310000	43320000
chr4	43330000	43340000
chr4	43370000	43380000
chr4	43470000	43480000
chr4	43480000	43490000
chr4	43490000	43500000
chr4	43500000	43510000
chr4	43520000	43530000
chr4	43530000	43540000
chr4	43570000	43580000
chr4	43580000	43590000
chr4	43610000	43620000
chr4	43620000	43630000
chr4	43700000	43710000
chr4	43720000	43730000
chr4	43730000	43740000
chr4	43780000	43790000
chr4	43800000	43810000
chr4	43810000	43820000
chr4	43900000	43910000
chr4	43910000	43920000
chr4	43920000	43930000
chr4	43930000	43940000
chr4	43940000	43950000
chr4	44050000	44060000
chr4	44070000	44080000
chr4	44100000	44110000
chr4	44580000	44590000
chr4	44590000	44600000
chr4	44660000	44670000
chr4	45050000	45060000
chr4	45060000	45070000
chr4	45070000	45080000
chr4	45080000	45090000
chr4	45080000	45090000
chr4	45090000	45100000
chr4	45100000	45110000
chr4	45110000	45120000
chr4	45410000	45420000
chr4	45800000	45810000
chr4	45810000	45820000
chr4	45820000	45830000
chr4	45830000	45840000
chr4	45850000	45860000
chr4	45880000	45890000
chr4	45890000	45900000
chr4	46410000	46420000
chr4	46620000	46630000
chr4	46630000	46640000
chr4	46650000	46660000
chr4	46980000	46990000
chr4	47010000	47020000
chr4	47020000	47030000
chr4	47360000	47370000
chr4	47420000	47430000
chr4	47470000	47480000
chr4	47610000	47620000
chr4	47740000	47750000
chr4	47860000	47870000
chr4	47870000	47880000
chr4	47880000	47890000
chr4	47900000	47910000
chr4	47910000	47920000
chr4	47920000	47930000
chr4	47930000	47940000
chr4	48400000	48410000
chr4	48410000	48420000
chr4	48420000	48430000
chr4	48430000	48440000
chr4	48440000	48450000
chr4	48450000	48460000
chr4	48520000	48530000
chr4	48620000	48630000
chr4	48630000	48640000
chr4	48640000	48650000
chr4	48650000	48660000
chr4	48670000	48680000
chr4	48710000	48720000
chr4	48720000	48730000
chr4	48760000	48770000
chr4	48790000	48800000
chr4	48800000	48810000
chr4	48810000	48820000
chr4	48820000	48830000
chr4	48840000	48850000
chr4	48860000	48870000
chr4	49020000	49030000
chr4	49220000	49230000
chr4	49320000	49330000
chr4	49510000	49520000
chr4	49630000	49640000
chr4	51120000	51130000
chr4	51120000	51130000
chr4	51270000	51280000
chr4	52150000	52160000
chr4	52340000	52350000
chr4	52350000	52360000
chr4	52360000	52370000
chr4	52370000	52380000
chr4	52380000	52390000
chr4	52390000	52400000
chr4	52400000	52410000
chr4	52410000	52420000
chr4	52500000	52510000
chr4	52510000	52520000
chr4	52520000	52530000
chr4	52530000	52540000
chr4	52610000	52620000
chr4	52740000	52750000
chr4	52750000	52760000
chr4	52760000	52770000
chr4	52770000	52780000
chr4	52810000	52820000
chr4	52820000	52830000
chr4	52930000	52940000
chr4	53000000	53010000
chr4	53320000	53330000
chr4	53330000	53340000
chr4	53340000	53350000
chr4	53400000	53410000
chr4	53400000	53410000
chr4	53410000	53420000
chr4	53660000	53670000
chr4	53670000	53680000
chr4	53760000	53770000
chr4	53770000	53780000
chr4	53780000	53790000
chr4	53810000	53820000
chr4	53840000	53850000
chr4	53850000	53860000
chr4	53860000	53870000
chr4	53870000	53880000
chr4	53990000	54000000
chr4	54000000	54010000
chr4	54010000	54020000
chr4	54020000	54030000
chr4	54040000	54050000
chr4	54100000	54110000
chr4	54230000	54240000
chr4	54240000	54250000
chr4	54250000	54260000
chr4	54290000	54300000
chr4	54300000	54310000
chr4	54460000	54470000
chr4	54470000	54480000
chr4	54760000	54770000
chr4	54770000	54780000
chr4	54800000	54810000
chr4	54810000	54820000
chr4	54830000	54840000
chr4	54870000	54880000
chr4	54880000	54890000
chr4	54890000	54900000
chr4	54900000	54910000
chr4	54910000	54920000
chr4	54980000	54990000
chr4	54990000	55000000
chr4	56070000	56080000
chr4	56080000	56090000
chr4	56100000	56110000
chr4	56170000	56180000
chr4	56180000	56190000
chr4	56310000	56320000
chr4	56320000	56330000
chr4	56330000	56340000
chr4	56690000	56700000
chr4	56700000	56710000
chr4	56710000	56720000
chr4	57230000	57240000
chr4	57240000	57250000
chr4	57250000	57260000
chr4	57260000	57270000
chr4	57270000	57280000
chr4	57360000	57370000
chr4	57380000	57390000
chr4	57400000	57410000
chr4	57440000	57450000
chr4	57450000	57460000
chr4	57460000	57470000
chr4	57470000	57480000
chr4	57500000	57510000
chr4	57510000	57520000
chr4	57560000	57570000
chr4	57570000	57580000
chr4	57610000	57620000
chr4	57620000	57630000
chr4	57680000	57690000
chr4	57690000	57700000
chr4	57700000	57710000
chr4	57700000	57710000
chr4	57710000	57720000
chr4	57790000	57800000
chr4	57800000	57810000
chr4	57820000	57830000
chr4	57830000	57840000
chr4	57840000	57850000
chr4	57850000	57860000
chr4	57870000	57880000
chr4	58430000	58440000
chr4	58600000	58610000
chr4	58610000	58620000
chr4	58700000	58710000
chr4	58710000	58720000
chr4	59150000	59160000
chr4	59160000	59170000
chr4	59170000	59180000
chr4	59180000	59190000
chr4	59190000	59200000
chr4	59200000	59210000
chr4	59230000	59240000
chr4	59420000	59430000
chr4	59430000	59440000
chr4	59440000	59450000
chr4	59480000	59490000
chr4	59690000	59700000
chr4	59720000	59730000
chr4	59770000	59780000
chr4	60290000	60300000
chr4	60330000	60340000
chr4	60730000	60740000
chr4	60740000	60750000
chr4	60750000	60760000
chr4	60760000	60770000
chr4	60810000	60820000
chr4	60820000	60830000
chr4	60830000	60840000
chr4	60840000	60850000
chr4	61020000	61030000
chr4	61040000	61050000
chr4	61060000	61070000
chr4	61070000	61080000
chr4	61080000	61090000
chr4	61360000	61370000
chr4	61420000	61430000
chr4	61440000	61450000
chr4	61450000	61460000
chr4	61530000	61540000
chr4	61650000	61660000
chr4	61670000	61680000
chr4	61920000	61930000
chr4	61930000	61940000
chr4	61940000	61950000
chr4	61950000	61960000
chr4	62120000	62130000
chr4	62130000	62140000
chr4	62140000	62150000
chr4	62150000	62160000
chr4	62160000	62170000
chr4	62310000	62320000
chr4	62320000	62330000
chr4	62330000	62340000
chr4	62330000	62340000
chr4	62340000	62350000
chr4	63110000	63120000
chr4	63270000	63280000
chr4	63590000	63600000
chr4	63630000	63640000
chr4	63930000	63940000
chr4	63940000	63950000
chr4	64900000	64910000
chr4	64960000	64970000
chr4	64980000	64990000
chr4	64990000	65000000
chr4	65000000	65010000
chr4	65180000	65190000
chr4	65190000	65200000
chr4	65200000	65210000
chr4	65600000	65610000
chr4	65610000	65620000
chr4	66210000	66220000
chr4	66240000	66250000
chr4	66250000	66260000
chr4	66540000	66550000
chr4	66550000	66560000
chr4	66560000	66570000
chr4	66670000	66680000
chr4	66710000	66720000
chr4	67730000	67740000
chr4	68280000	68290000
chr4	68290000	68300000
chr4	68300000	68310000
chr4	68720000	68730000
chr4	68730000	68740000
chr4	68740000	68750000
chr4	68750000	68760000
chr4	69560000	69570000
chr4	69570000	69580000
chr4	69580000	69590000
chr4	69590000	69600000
chr4	69600000	69610000
chr4	69660000	69670000
chr4	69670000	69680000
chr4	69870000	69880000
chr4	70010000	70020000
chr4	70250000	70260000
chr4	70260000	70270000
chr4	70270000	70280000
chr4	70280000	70290000
chr4	70290000	70300000
chr4	70460000	70470000
chr4	70510000	70520000
chr4	71040000	71050000
chr4	71050000	71060000
chr4	71270000	71280000
chr4	71280000	71290000
chr4	71290000	71300000
chr4	71300000	71310000
chr4	71720000	71730000
chr4	71750000	71760000
chr4	71830000	71840000
chr4	72120000	72130000
chr4	72160000	72170000
chr4	72190000	72200000
chr4	72400000	72410000
chr4	72460000	72470000
chr4	72470000	72480000
chr4	72480000	72490000
chr4	72480000	72490000
chr4	72490000	72500000
chr4	72500000	72510000
chr4	72500000	72510000
chr4	72510000	72520000
chr4	72510000	72520000
chr4	72520000	72530000
chr4	72610000	72620000
chr4	72620000	72630000
chr4	72630000	72640000
chr4	72640000	72650000
chr4	72650000	72660000
chr4	72660000	72670000
chr4	72750000	72760000
chr4	72760000	72770000
chr4	72840000	72850000
chr4	72850000	72860000
chr4	72860000	72870000
chr4	72870000	72880000
chr4	72880000	72890000
chr4	73030000	73040000
chr4	73090000	73100000
chr4	73100000	73110000
chr4	73110000	73120000
chr4	73170000	73180000
chr4	73180000	73190000
chr4	73190000	73200000
chr4	73200000	73210000
chr4	73210000	73220000
chr4	73430000	73440000
chr4	73590000	73600000
chr4	73600000	73610000
chr4	73620000	73630000
chr4	73630000	73640000
chr4	73710000	73720000
chr4	73720000	73730000
chr4	73730000	73740000
chr4	73790000	73800000
chr4	73800000	73810000
chr4	73860000	73870000
chr4	73950000	73960000
chr4	73960000	73970000
chr4	74040000	74050000
chr4	74130000	74140000
chr4	74140000	74150000
chr4	74150000	74160000
chr4	74160000	74170000
chr4	74200000	74210000
chr4	74210000	74220000
chr4	74220000	74230000
chr4	74230000	74240000
chr4	74240000	74250000
chr4	74250000	74260000
chr4	74450000	74460000
chr4	74460000	74470000
chr4	74470000	74480000
chr4	74480000	74490000
chr4	74500000	74510000
chr4	74670000	74680000
chr4	74820000	74830000
chr4	74820000	74830000
chr4	74830000	74840000
chr4	74830000	74840000
chr4	74840000	74850000
chr4	74850000	74860000
chr4	75110000	75120000
chr4	75120000	75130000
chr4	75120000	75130000
chr4	75130000	75140000
chr4	75140000	75150000
chr4	75150000	75160000
chr4	75290000	75300000
chr4	75530000	75540000
chr4	75540000	75550000
chr4	75570000	75580000
chr4	75580000	75590000
chr4	75590000	75600000
chr4	75600000	75610000
chr4	75610000	75620000
chr4	75620000	75630000
chr4	75630000	75640000
chr4	75640000	75650000
chr4	75690000	75700000
chr4	75710000	75720000
chr4	75720000	75730000
chr4	75730000	75740000
chr4	75760000	75770000
chr4	76280000	76290000
chr4	76290000	76300000
chr4	76300000	76310000
chr4	76310000	76320000
chr4	76320000	76330000
chr4	76330000	76340000
chr4	76430000	76440000
chr4	76510000	76520000
chr4	76520000	76530000
chr4	76710000	76720000
chr4	76900000	76910000
chr4	76930000	76940000
chr4	76940000	76950000
chr4	76950000	76960000
chr4	76960000	76970000
chr4	76970000	76980000
chr4	76980000	76990000
chr4	77760000	77770000
chr4	77800000	77810000
chr4	78280000	78290000
chr4	78330000	78340000
chr4	78340000	78350000
chr4	78450000	78460000
chr4	78460000	78470000
chr4	78470000	78480000
chr4	78500000	78510000
chr4	78530000	78540000
chr4	78630000	78640000
chr4	78760000	78770000
chr4	78770000	78780000
chr4	78780000	78790000
chr4	78790000	78800000
chr4	78800000	78810000
chr4	78810000	78820000
chr4	78990000	79000000
chr4	79000000	79010000
chr4	79010000	79020000
chr4	79020000	79030000
chr4	79030000	79040000
chr4	79060000	79070000
chr4	79070000	79080000
chr4	79080000	79090000
chr4	79100000	79110000
chr4	79140000	79150000
chr4	79200000	79210000
chr4	79590000	79600000
chr4	79600000	79610000
chr4	79770000	79780000
chr4	79780000	79790000
chr4	79790000	79800000
chr4	79830000	79840000
chr4	79840000	79850000
chr4	79850000	79860000
chr4	80100000	80110000
chr4	80110000	80120000
chr4	80120000	80130000
chr4	80420000	80430000
chr4	80440000	80450000
chr4	80450000	80460000
chr4	80650000	80660000
chr4	80660000	80670000
chr4	80670000	80680000
chr4	80920000	80930000
chr4	81210000	81220000
chr4	81400000	81410000
chr4	81490000	81500000
chr4	81500000	81510000
chr4	81510000	81520000
chr4	81520000	81530000
chr4	81530000	81540000
chr4	81540000	81550000
chr4	81770000	81780000
chr4	81830000	81840000
chr4	81840000	81850000
chr4	81850000	81860000
chr4	81910000	81920000
chr4	81920000	81930000
chr4	81930000	81940000
chr4	82010000	82020000
chr4	82020000	82030000
chr4	82060000	82070000
chr4	82070000	82080000
chr4	82090000	82100000
chr4	82100000	82110000
